# BUSCO version is: 5.0.0 
# The lineage dataset is: poales_odb10 (Creation date: 2020-08-05, number of species: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10567at38820	Duplicated	Chr2B	188890378	188891823	-	712.9	371	https://www.orthodb.org/v10?query=10567at38820	pentatricopeptide repeat-containing protein PNM1, mitochondrial
10567at38820	Duplicated	Chr2D	129414914	129416359	-	714.1	371	https://www.orthodb.org/v10?query=10567at38820	pentatricopeptide repeat-containing protein PNM1, mitochondrial
10574at38820	Duplicated	Chr4B	415257089	415259295	-	668.4	354	https://www.orthodb.org/v10?query=10574at38820	protein CHUP1, chloroplastic
10574at38820	Duplicated	Chr4A	136031095	136033296	+	668.8	354	https://www.orthodb.org/v10?query=10574at38820	protein CHUP1, chloroplastic
10574at38820	Duplicated	Chr4D	337180353	337182560	-	670.7	355	https://www.orthodb.org/v10?query=10574at38820	protein CHUP1, chloroplastic
10584at38820	Duplicated	Chr1D	196114332	196115792	+	842.3	427	https://www.orthodb.org/v10?query=10584at38820	Pentatricopeptide repeat-containing protein
10584at38820	Duplicated	Chr1B	274507063	274508523	+	842.8	427	https://www.orthodb.org/v10?query=10584at38820	Pentatricopeptide repeat-containing protein
10584at38820	Duplicated	Chr1A	240943227	240944681	+	843.2	427	https://www.orthodb.org/v10?query=10584at38820	Pentatricopeptide repeat-containing protein
10589at38820	Duplicated	Chr5B	408561778	408563388	+	787.8	443	https://www.orthodb.org/v10?query=10589at38820	pentatricopeptide repeat-containing protein At5g56310
10589at38820	Duplicated	Chr5A	445408182	445409780	+	797.0	443	https://www.orthodb.org/v10?query=10589at38820	pentatricopeptide repeat-containing protein At5g56310
10589at38820	Duplicated	Chr5D	348973580	348975163	-	797.6	443	https://www.orthodb.org/v10?query=10589at38820	pentatricopeptide repeat-containing protein At5g56310
10596at38820	Duplicated	Chr3B	83751780	83753477	-	805.9	452	https://www.orthodb.org/v10?query=10596at38820	pentatricopeptide repeat-containing protein At1g66345, mitochondrial
10596at38820	Duplicated	Chr3A	58296857	58298530	-	806.6	453	https://www.orthodb.org/v10?query=10596at38820	pentatricopeptide repeat-containing protein At1g66345, mitochondrial
10596at38820	Duplicated	Chr3D	46568191	46569894	-	812.4	452	https://www.orthodb.org/v10?query=10596at38820	pentatricopeptide repeat-containing protein At1g66345, mitochondrial
10603at38820	Duplicated	Chr4A	137677820	137680368	+	832.1	422	https://www.orthodb.org/v10?query=10603at38820	Glucan endo-1,3-beta-glucosidase 9
10603at38820	Duplicated	Chr4B	412317468	412320044	-	834.8	421	https://www.orthodb.org/v10?query=10603at38820	Glucan endo-1,3-beta-glucosidase 9
10603at38820	Duplicated	Chr4D	335295158	335297726	-	848.9	422	https://www.orthodb.org/v10?query=10603at38820	Glucan endo-1,3-beta-glucosidase 9
10617at38820	Duplicated	Chr1B	98142939	98144920	+	746.3	386	https://www.orthodb.org/v10?query=10617at38820	Pyridoxal phosphate-dependent transferase
10617at38820	Duplicated	Chr1A	56967273	56969193	-	770.3	386	https://www.orthodb.org/v10?query=10617at38820	Pyridoxal phosphate-dependent transferase
10617at38820	Duplicated	Chr1D	59657501	59659395	+	774.1	386	https://www.orthodb.org/v10?query=10617at38820	Pyridoxal phosphate-dependent transferase
10622at38820	Duplicated	Chr2D	642811102	642812790	-	817.8	457	https://www.orthodb.org/v10?query=10622at38820	oxalate--CoA ligase
10622at38820	Duplicated	Chr2B	797143690	797145412	+	830.1	452	https://www.orthodb.org/v10?query=10622at38820	oxalate--CoA ligase
10622at38820	Duplicated	Chr2A	773100646	773102342	-	835.4	453	https://www.orthodb.org/v10?query=10622at38820	oxalate--CoA ligase
10629at38820	Duplicated	Chr6A	438263103	438264406	+	666.3	349	https://www.orthodb.org/v10?query=10629at38820	probable glycosyltransferase At5g20260
10629at38820	Duplicated	Chr6D	310918522	310919523	-	695.4	325	https://www.orthodb.org/v10?query=10629at38820	probable glycosyltransferase At5g20260
10629at38820	Duplicated	Chr6B	458018356	458021214	-	762.9	381	https://www.orthodb.org/v10?query=10629at38820	probable glycosyltransferase At5g20260
10631at38820	Duplicated	Chr1A	485508350	485511877	+	711.6	335	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10631at38820	Duplicated	Chr1B	521463858	521466994	+	711.8	335	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10631at38820	Duplicated	Chr1D	386322254	386325288	+	714.2	335	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10631at38820	Duplicated	Chr3D	461744128	461755113	-	748.8	336	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10631at38820	Duplicated	Chr3B	626171547	626176665	-	750.0	336	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10631at38820	Duplicated	Chr3A	603657813	603664002	-	753.8	336	https://www.orthodb.org/v10?query=10631at38820	metal tolerance protein 5
10636at38820	Duplicated	Chr7B	418307781	418309641	+	694.8	337	https://www.orthodb.org/v10?query=10636at38820	uncharacterized protein LOC101769924
10636at38820	Duplicated	Chr7D	406159814	406161660	+	699.8	337	https://www.orthodb.org/v10?query=10636at38820	uncharacterized protein LOC101769924
10636at38820	Duplicated	Chr7A	467329710	467331551	+	700.0	337	https://www.orthodb.org/v10?query=10636at38820	uncharacterized protein LOC101769924
10637at38820	Duplicated	Chr6D	42451531	42454482	-	730.8	338	https://www.orthodb.org/v10?query=10637at38820	rhodanese-like domain-containing protein 7
10637at38820	Duplicated	Chr6A	39874783	39877694	-	732.4	338	https://www.orthodb.org/v10?query=10637at38820	rhodanese-like domain-containing protein 7
10637at38820	Duplicated	Chr6B	73463134	73466166	-	732.8	338	https://www.orthodb.org/v10?query=10637at38820	rhodanese-like domain-containing protein 7
10638at38820	Duplicated	Chr6B	677238035	677239345	+	807.8	379	https://www.orthodb.org/v10?query=10638at38820	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
10638at38820	Duplicated	Chr6A	594664928	594666226	+	808.9	379	https://www.orthodb.org/v10?query=10638at38820	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
10638at38820	Duplicated	Chr6D	465861351	465862655	+	810.5	378	https://www.orthodb.org/v10?query=10638at38820	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
10650at38820	Duplicated	Chr5B	414719955	414722807	-	652.0	322	https://www.orthodb.org/v10?query=10650at38820	Hexosyltransferase
10650at38820	Duplicated	Chr5A	451728704	451731802	-	671.1	321	https://www.orthodb.org/v10?query=10650at38820	Hexosyltransferase
10650at38820	Duplicated	Chr5D	353964706	353967500	-	676.9	322	https://www.orthodb.org/v10?query=10650at38820	Hexosyltransferase
10651at38820	Duplicated	Chr2B	205807749	205812910	-	1103.2	664	https://www.orthodb.org/v10?query=10651at38820	Formin-like protein
10651at38820	Duplicated	Chr2D	141376149	141381280	-	1105.3	670	https://www.orthodb.org/v10?query=10651at38820	Formin-like protein
10651at38820	Duplicated	Chr2A	166499335	166504667	+	1108.9	670	https://www.orthodb.org/v10?query=10651at38820	Formin-like protein
10667at38820	Duplicated	Chr5B	184748471	184750712	+	640.4	345	https://www.orthodb.org/v10?query=10667at38820	Putative pumilio-like protein 7, chloroplastic
10667at38820	Duplicated	Chr5A	200018800	200020999	-	645.0	349	https://www.orthodb.org/v10?query=10667at38820	Putative pumilio-like protein 7, chloroplastic
10667at38820	Duplicated	Chr5D	175369286	175373157	-	692.4	366	https://www.orthodb.org/v10?query=10667at38820	Putative pumilio-like protein 7, chloroplastic
10668at38820	Duplicated	Chr7A	632987026	632990395	+	777.0	387	https://www.orthodb.org/v10?query=10668at38820	IAA-amino acid hydrolase ILR1-like 6
10668at38820	Duplicated	Chr7B	594968056	594971596	+	778.4	382	https://www.orthodb.org/v10?query=10668at38820	IAA-amino acid hydrolase ILR1-like 6
10668at38820	Duplicated	Chr7D	549096642	549100006	-	793.9	392	https://www.orthodb.org/v10?query=10668at38820	IAA-amino acid hydrolase ILR1-like 6
10677at38820	Duplicated	Chr5D	265466792	265475970	+	966.7	628	https://www.orthodb.org/v10?query=10677at38820	RNA binding
10677at38820	Duplicated	Chr5A	348575148	348583964	+	1008.7	629	https://www.orthodb.org/v10?query=10677at38820	RNA binding
10677at38820	Duplicated	Chr5B	298358280	298367293	+	1035.5	622	https://www.orthodb.org/v10?query=10677at38820	RNA binding
10683at38820	Duplicated	Chr5D	318930567	318932966	-	594.2	330	https://www.orthodb.org/v10?query=10683at38820	type IV inositol polyphosphate 5-phosphatase 9
10683at38820	Duplicated	Chr5B	367201696	367204087	-	607.2	332	https://www.orthodb.org/v10?query=10683at38820	type IV inositol polyphosphate 5-phosphatase 9
10683at38820	Duplicated	Chr5A	410652131	410654514	-	639.2	331	https://www.orthodb.org/v10?query=10683at38820	type IV inositol polyphosphate 5-phosphatase 9
10689at38820	Duplicated	Chr2A	77900433	77905161	+	690.8	389	https://www.orthodb.org/v10?query=10689at38820	Tyrosine-specific transport protein
10689at38820	Duplicated	Chr2B	119627738	119632754	+	736.6	410	https://www.orthodb.org/v10?query=10689at38820	Tyrosine-specific transport protein
10689at38820	Duplicated	Chr2D	75994284	75998996	+	756.7	389	https://www.orthodb.org/v10?query=10689at38820	Tyrosine-specific transport protein
10693at38820	Duplicated	Chr4A	12528084	12529679	+	806.5	448	https://www.orthodb.org/v10?query=10693at38820	uncharacterized protein LOC109749607
10693at38820	Duplicated	Chr4B	567540020	567541615	-	807.8	447	https://www.orthodb.org/v10?query=10693at38820	uncharacterized protein LOC109749607
10693at38820	Duplicated	Chr4D	455541677	455543275	-	815.4	448	https://www.orthodb.org/v10?query=10693at38820	uncharacterized protein LOC109749607
10696at38820	Duplicated	Chr4D	297602706	297610769	-	581.9	316	https://www.orthodb.org/v10?query=10696at38820	Uroporphyrinogen decarboxylase
10696at38820	Duplicated	Chr4B	367449388	367452754	-	664.3	316	https://www.orthodb.org/v10?query=10696at38820	Uroporphyrinogen decarboxylase
10696at38820	Duplicated	Chr4A	190745557	190749087	+	665.4	316	https://www.orthodb.org/v10?query=10696at38820	Uroporphyrinogen decarboxylase
10697at38820	Missing
10707at38820	Duplicated	Chr6B	181199549	181200967	+	762.7	414	https://www.orthodb.org/v10?query=10707at38820	Pentatricopeptide repeat
10707at38820	Duplicated	Chr6A	112340833	112342251	+	782.4	414	https://www.orthodb.org/v10?query=10707at38820	Pentatricopeptide repeat
10707at38820	Duplicated	Chr6D	112555188	112556606	+	785.1	414	https://www.orthodb.org/v10?query=10707at38820	Pentatricopeptide repeat
10724at38820	Duplicated	Chr6B	60806024	60810122	-	654.2	339	https://www.orthodb.org/v10?query=10724at38820	Zn-dependent exopeptidase superfamily protein
10724at38820	Duplicated	ChrUnknown	56963658	56967721	-	678.8	337	https://www.orthodb.org/v10?query=10724at38820	Zn-dependent exopeptidase superfamily protein
10724at38820	Duplicated	Chr6A	34063469	34067532	-	679.9	337	https://www.orthodb.org/v10?query=10724at38820	Zn-dependent exopeptidase superfamily protein
10735at38820	Duplicated	Chr6B	506142234	506151274	-	774.5	395	https://www.orthodb.org/v10?query=10735at38820	F-box protein
10735at38820	Duplicated	Chr6A	465924080	465933613	+	775.8	398	https://www.orthodb.org/v10?query=10735at38820	F-box protein
10735at38820	Duplicated	Chr6D	346927215	346936964	+	780.6	399	https://www.orthodb.org/v10?query=10735at38820	F-box protein
10743at38820	Duplicated	Chr7B	192797193	192800348	+	1090.3	625	https://www.orthodb.org/v10?query=10743at38820	UvrB/uvrC motif family protein
10743at38820	Duplicated	Chr7D	222244469	222247647	-	1100.6	632	https://www.orthodb.org/v10?query=10743at38820	UvrB/uvrC motif family protein
10743at38820	Duplicated	Chr7A	237193401	237196572	-	1110.6	632	https://www.orthodb.org/v10?query=10743at38820	UvrB/uvrC motif family protein
10746at38820	Duplicated	Chr3A	607440726	607441913	+	672.0	355	https://www.orthodb.org/v10?query=10746at38820	EMB2745
10746at38820	Duplicated	Chr3D	464837407	464838594	+	682.4	355	https://www.orthodb.org/v10?query=10746at38820	EMB2745
10746at38820	Duplicated	Chr3B	632375190	632376380	+	690.2	356	https://www.orthodb.org/v10?query=10746at38820	EMB2745
10753at38820	Duplicated	Chr7A	717921772	717927185	-	663.8	345	https://www.orthodb.org/v10?query=10753at38820	RNA pseudouridine synthase 2, chloroplastic
10753at38820	Duplicated	Chr7B	723057015	723060506	-	725.9	356	https://www.orthodb.org/v10?query=10753at38820	RNA pseudouridine synthase 2, chloroplastic
10753at38820	Duplicated	Chr7D	621471132	621474403	-	749.5	348	https://www.orthodb.org/v10?query=10753at38820	RNA pseudouridine synthase 2, chloroplastic
10755at38820	Duplicated	Chr1A	41904238	41907929	-	768.6	388	https://www.orthodb.org/v10?query=10755at38820	Xylulose kinase
10755at38820	Duplicated	Chr1D	43068218	43070559	-	771.5	386	https://www.orthodb.org/v10?query=10755at38820	Xylulose kinase
10755at38820	Duplicated	Chr1B	65393209	65395476	-	779.4	396	https://www.orthodb.org/v10?query=10755at38820	Xylulose kinase
10763at38820	Duplicated	Chr3A	281359663	281382318	+	623.4	313	https://www.orthodb.org/v10?query=10763at38820	uncharacterized PKHD-type hydroxylase At1g22950
10763at38820	Duplicated	Chr3B	358023299	358041082	+	625.8	320	https://www.orthodb.org/v10?query=10763at38820	uncharacterized PKHD-type hydroxylase At1g22950
10770at38820	Duplicated	Chr2B	204296829	204298205	-	804.4	377	https://www.orthodb.org/v10?query=10770at38820	scarecrow-like protein 32
10770at38820	Duplicated	Chr2A	168219407	168220783	+	804.6	377	https://www.orthodb.org/v10?query=10770at38820	scarecrow-like protein 32
10770at38820	Duplicated	Chr2D	140597365	140598741	-	804.7	377	https://www.orthodb.org/v10?query=10770at38820	scarecrow-like protein 32
10773at38820	Duplicated	Chr4D	428411157	428415941	+	583.9	296	https://www.orthodb.org/v10?query=10773at38820	dual-specificity RNA methyltransferase RlmN
10773at38820	Duplicated	Chr4B	526121777	526126852	-	674.7	330	https://www.orthodb.org/v10?query=10773at38820	dual-specificity RNA methyltransferase RlmN
10773at38820	Duplicated	Chr4A	37786424	37791418	-	679.2	330	https://www.orthodb.org/v10?query=10773at38820	dual-specificity RNA methyltransferase RlmN
10774at38820	Duplicated	Chr6D	81710717	81714700	+	679.5	338	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10774at38820	Duplicated	Chr7A	610058134	610063222	+	702.6	383	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10774at38820	Duplicated	Chr6B	139805012	139808785	+	705.1	365	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10774at38820	Duplicated	Chr6A	79608555	79612147	+	722.4	360	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10774at38820	Duplicated	Chr7B	566977198	566981199	+	747.6	379	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10774at38820	Duplicated	Chr7D	527611795	527615988	+	749.1	384	https://www.orthodb.org/v10?query=10774at38820	Delta-aminolevulinic acid dehydratase
10778at38820	Duplicated	Chr6B	516743437	516745666	-	776.8	401	https://www.orthodb.org/v10?query=10778at38820	putative glycerol-3-phosphate transporter 4
10778at38820	Duplicated	Chr6A	456507760	456510006	+	781.2	401	https://www.orthodb.org/v10?query=10778at38820	putative glycerol-3-phosphate transporter 4
10778at38820	Duplicated	Chr6D	337819916	337822485	+	784.0	402	https://www.orthodb.org/v10?query=10778at38820	putative glycerol-3-phosphate transporter 4
10791at38820	Duplicated	Chr3D	430243180	430245619	-	594.5	320	https://www.orthodb.org/v10?query=10791at38820	5' exonuclease Apollo
10791at38820	Duplicated	Chr3B	576440180	576442665	-	676.9	378	https://www.orthodb.org/v10?query=10791at38820	5' exonuclease Apollo
10791at38820	Duplicated	Chr3A	568051237	568053692	-	681.8	359	https://www.orthodb.org/v10?query=10791at38820	5' exonuclease Apollo
10798at38820	Duplicated	Chr4D	56052220	56056387	+	683.9	379	https://www.orthodb.org/v10?query=10798at38820	ApaG domain
10798at38820	Duplicated	Chr4B	85615520	85619239	+	695.6	379	https://www.orthodb.org/v10?query=10798at38820	ApaG domain
10798at38820	Duplicated	Chr4A	540369576	540373922	-	701.8	379	https://www.orthodb.org/v10?query=10798at38820	ApaG domain
10799at38820	Duplicated	Chr6B	593935787	593938271	+	700.5	381	https://www.orthodb.org/v10?query=10799at38820	Zinc finger, RING/FYVE/PHD-type
10799at38820	Duplicated	Chr6D	413268722	413271207	+	704.7	381	https://www.orthodb.org/v10?query=10799at38820	Zinc finger, RING/FYVE/PHD-type
10799at38820	Duplicated	Chr6A	540505391	540507924	+	710.8	381	https://www.orthodb.org/v10?query=10799at38820	Zinc finger, RING/FYVE/PHD-type
10804at38820	Duplicated	Chr4B	616142508	616147171	+	678.5	381	https://www.orthodb.org/v10?query=10804at38820	Putative poly(A) polymerase
10804at38820	Duplicated	Chr4D	484794032	484799004	+	685.5	381	https://www.orthodb.org/v10?query=10804at38820	Putative poly(A) polymerase
10804at38820	Duplicated	Chr5A	667164621	667169630	+	688.4	386	https://www.orthodb.org/v10?query=10804at38820	Putative poly(A) polymerase
10805at38820	Duplicated	Chr1A	329110894	329113611	+	869.8	454	https://www.orthodb.org/v10?query=10805at38820	Rab-GTPase-TBC domain
10805at38820	Duplicated	Chr1B	363558866	363561481	-	875.5	454	https://www.orthodb.org/v10?query=10805at38820	Rab-GTPase-TBC domain
10805at38820	Duplicated	Chr1D	258052315	258054857	+	875.6	453	https://www.orthodb.org/v10?query=10805at38820	Rab-GTPase-TBC domain
10814at38820	Duplicated	Chr6B	78156421	78157969	+	746.2	413	https://www.orthodb.org/v10?query=10814at38820	pentatricopeptide repeat smr4
10814at38820	Duplicated	Chr6D	45285289	45286833	+	747.3	413	https://www.orthodb.org/v10?query=10814at38820	pentatricopeptide repeat smr4
10814at38820	Duplicated	Chr6A	42250654	42252200	+	750.4	413	https://www.orthodb.org/v10?query=10814at38820	pentatricopeptide repeat smr4
10817at38820	Duplicated	Chr6D	48712238	48713377	-	522.3	306	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10817at38820	Duplicated	Chr6D	48768477	48769610	+	527.9	300	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10817at38820	Duplicated	Chr6B	86179455	86180531	+	529.2	304	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10817at38820	Duplicated	Chr5A	43349445	43350452	-	536.5	279	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10817at38820	Duplicated	Chr5D	52626322	52627329	-	541.8	279	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10817at38820	Duplicated	Chr5B	56617704	56618711	-	542.4	279	https://www.orthodb.org/v10?query=10817at38820	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
10819at38820	Duplicated	Chr3D	311509472	311523649	+	554.1	357	https://www.orthodb.org/v10?query=10819at38820	Chitinase domain-containing protein 1
10819at38820	Duplicated	Chr3B	419796990	419808026	+	591.2	357	https://www.orthodb.org/v10?query=10819at38820	Chitinase domain-containing protein 1
10819at38820	Duplicated	Chr3A	430085919	430094312	+	598.3	357	https://www.orthodb.org/v10?query=10819at38820	Chitinase domain-containing protein 1
10826at38820	Duplicated	Chr2B	237561088	237563636	-	625.1	377	https://www.orthodb.org/v10?query=10826at38820	Winged helix-like DNA-binding domain superfamily
10826at38820	Duplicated	Chr2A	186462994	186465723	-	674.9	400	https://www.orthodb.org/v10?query=10826at38820	Winged helix-like DNA-binding domain superfamily
10826at38820	Duplicated	Chr2D	170912627	170915132	+	678.0	400	https://www.orthodb.org/v10?query=10826at38820	Winged helix-like DNA-binding domain superfamily
10829at38820	Duplicated	Chr4A	572120347	572121981	-	817.4	477	https://www.orthodb.org/v10?query=10829at38820	scarecrow-like protein 4
10829at38820	Duplicated	Chr4B	45598732	45600372	-	822.8	474	https://www.orthodb.org/v10?query=10829at38820	scarecrow-like protein 4
10829at38820	Duplicated	Chr4D	30642310	30643959	+	824.1	477	https://www.orthodb.org/v10?query=10829at38820	scarecrow-like protein 4
10834at38820	Duplicated	Chr2A	73966983	73968287	+	682.2	327	https://www.orthodb.org/v10?query=10834at38820	Anther-specific proline-rich protein APG
10834at38820	Duplicated	Chr2D:68088627-113306888	68088627	68089864	-	685.8	327	https://www.orthodb.org/v10?query=10834at38820	Anther-specific proline-rich protein APG
10839at38820	Duplicated	Chr3A	595062026	595063417	-	603.1	371	https://www.orthodb.org/v10?query=10839at38820	uncharacterized protein LOC8057720
10839at38820	Duplicated	Chr3B	609468747	609470135	-	606.4	371	https://www.orthodb.org/v10?query=10839at38820	uncharacterized protein LOC8057720
10839at38820	Duplicated	Chr3D	453274605	453275993	-	619.6	371	https://www.orthodb.org/v10?query=10839at38820	uncharacterized protein LOC8057720
10840at38820	Duplicated	ChrUnknown:12385706-694959809	12385706	12388122	+	618.1	331	https://www.orthodb.org/v10?query=10840at38820	Pyridoxal phosphate-dependent transferase
10840at38820	Duplicated	Chr2B	760711903	760714656	+	700.7	357	https://www.orthodb.org/v10?query=10840at38820	Pyridoxal phosphate-dependent transferase
10840at38820	Duplicated	Chr2D	619875302	619878606	+	713.0	357	https://www.orthodb.org/v10?query=10840at38820	Pyridoxal phosphate-dependent transferase
10840at38820	Duplicated	Chr2A	750935492	750938242	+	721.2	359	https://www.orthodb.org/v10?query=10840at38820	Pyridoxal phosphate-dependent transferase
10854at38820	Duplicated	Chr4A	24649731	24657269	-	643.0	315	https://www.orthodb.org/v10?query=10854at38820	Phosphoserine aminotransferase
10854at38820	Duplicated	Chr4B	550171381	550181849	+	645.4	316	https://www.orthodb.org/v10?query=10854at38820	Phosphoserine aminotransferase
10854at38820	Duplicated	Chr4D	442960689	442968641	+	651.2	324	https://www.orthodb.org/v10?query=10854at38820	Phosphoserine aminotransferase
10863at38820	Duplicated	Chr2A	643939775	643942333	-	687.1	417	https://www.orthodb.org/v10?query=10863at38820	Poly(U)-specific endoribonuclease-B
10863at38820	Duplicated	Chr2B	589489717	589492100	+	704.3	429	https://www.orthodb.org/v10?query=10863at38820	Poly(U)-specific endoribonuclease-B
10863at38820	Duplicated	Chr2D	495365840	495368231	+	718.7	420	https://www.orthodb.org/v10?query=10863at38820	Poly(U)-specific endoribonuclease-B
10869at38820	Duplicated	Chr4A	80139383	80143893	+	600.9	390	https://www.orthodb.org/v10?query=10869at38820	microtubule-associated protein 70-4
10869at38820	Duplicated	Chr4B	506416995	506421086	-	612.2	388	https://www.orthodb.org/v10?query=10869at38820	microtubule-associated protein 70-4
10869at38820	Duplicated	Chr4D	408685386	408687627	+	640.3	393	https://www.orthodb.org/v10?query=10869at38820	microtubule-associated protein 70-4
10870at38820	Duplicated	Chr4A	186427483	186429444	-	635.6	396	https://www.orthodb.org/v10?query=10870at38820	Vicilin-like antimicrobial peptides 2-2
10870at38820	Duplicated	Chr4B	370209193	370211194	+	664.7	388	https://www.orthodb.org/v10?query=10870at38820	Vicilin-like antimicrobial peptides 2-2
10870at38820	Duplicated	Chr4D	299184896	299186832	+	677.0	396	https://www.orthodb.org/v10?query=10870at38820	Vicilin-like antimicrobial peptides 2-2
10879at38820	Duplicated	Chr3B	487153696	487157646	+	413.0	275	https://www.orthodb.org/v10?query=10879at38820	Cytidyltransferase isoform 1
10879at38820	Duplicated	Chr3D	364908743	364912681	+	443.1	296	https://www.orthodb.org/v10?query=10879at38820	Cytidyltransferase isoform 1
10879at38820	Duplicated	Chr3A	496079830	496086349	+	479.3	296	https://www.orthodb.org/v10?query=10879at38820	Cytidyltransferase isoform 1
10881at38820	Duplicated	Chr3A:359057850-488702373	488701237	488702373	+	677.8	332	https://www.orthodb.org/v10?query=10881at38820	Salicylate O-methyltransferase
10881at38820	Duplicated	Chr3B	472478039	472479175	+	678.5	332	https://www.orthodb.org/v10?query=10881at38820	Salicylate O-methyltransferase
10882at38820	Duplicated	Chr2B	556340212	556342789	-	549.1	317	https://www.orthodb.org/v10?query=10882at38820	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
10882at38820	Duplicated	Chr2A	614886425	614889320	-	627.8	350	https://www.orthodb.org/v10?query=10882at38820	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
10882at38820	Duplicated	Chr2D	472026414	472028893	-	629.4	350	https://www.orthodb.org/v10?query=10882at38820	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
10884at38820	Duplicated	Chr3A	20975583	20977321	-	514.1	334	https://www.orthodb.org/v10?query=10884at38820	protein SAR DEFICIENT 1
10884at38820	Duplicated	Chr3B	28901043	28902780	+	537.8	325	https://www.orthodb.org/v10?query=10884at38820	protein SAR DEFICIENT 1
10884at38820	Duplicated	Chr3D	16040972	16042691	+	546.9	325	https://www.orthodb.org/v10?query=10884at38820	protein SAR DEFICIENT 1
10896at38820	Duplicated	Chr1A	482357870	482361812	-	621.4	356	https://www.orthodb.org/v10?query=10896at38820	Tetratricopeptide-like helical domain containing protein. (Os05t0457700-01)
10896at38820	Duplicated	Chr1B	515041583	515045337	-	646.3	356	https://www.orthodb.org/v10?query=10896at38820	Tetratricopeptide-like helical domain containing protein. (Os05t0457700-01)
10899at38820	Duplicated	Chr2A	181167101	181172675	-	732.8	357	https://www.orthodb.org/v10?query=10899at38820	peptidyl-prolyl cis-trans isomerase CYP37, chloroplastic
10899at38820	Duplicated	Chr2B	232627181	232632235	-	733.8	357	https://www.orthodb.org/v10?query=10899at38820	peptidyl-prolyl cis-trans isomerase CYP37, chloroplastic
10899at38820	Duplicated	Chr2D	165366243	165371747	+	735.1	357	https://www.orthodb.org/v10?query=10899at38820	peptidyl-prolyl cis-trans isomerase CYP37, chloroplastic
10904at38820	Duplicated	Chr4B	210137415	210143812	+	492.8	331	https://www.orthodb.org/v10?query=10904at38820	Zinc finger, PHD-type
10904at38820	Duplicated	Chr4A	404565838	404573456	-	498.9	338	https://www.orthodb.org/v10?query=10904at38820	Zinc finger, PHD-type
10904at38820	Duplicated	Chr4D	190711802	190741696	-	554.2	366	https://www.orthodb.org/v10?query=10904at38820	Zinc finger, PHD-type
10914at38820	Duplicated	Chr7B	556129744	556132458	-	883.6	425	https://www.orthodb.org/v10?query=10914at38820	Tetratricopeptide repeat (TPR)-like superfamily protein
10914at38820	Duplicated	Chr7A	596732716	596735409	-	884.6	425	https://www.orthodb.org/v10?query=10914at38820	Tetratricopeptide repeat (TPR)-like superfamily protein
10914at38820	Duplicated	Chr7D	519932921	519935626	-	885.5	425	https://www.orthodb.org/v10?query=10914at38820	Tetratricopeptide repeat (TPR)-like superfamily protein
10921at38820	Duplicated	Chr6B	20409171	20417784	+	728.5	454	https://www.orthodb.org/v10?query=10921at38820	Polyadenylate-binding protein-interacting protein 3
10921at38820	Duplicated	Chr6A	11814737	11822279	+	729.9	446	https://www.orthodb.org/v10?query=10921at38820	Polyadenylate-binding protein-interacting protein 3
10921at38820	Duplicated	Chr6D	10409892	10417137	+	742.0	445	https://www.orthodb.org/v10?query=10921at38820	Polyadenylate-binding protein-interacting protein 3
10929at38820	Duplicated	Chr6D	378477780	378480187	+	664.6	351	https://www.orthodb.org/v10?query=10929at38820	Tubby-like F-box protein
10929at38820	Duplicated	Chr6A	501700036	501702359	+	683.5	351	https://www.orthodb.org/v10?query=10929at38820	Tubby-like F-box protein
